mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0036799430847167967,0.001478914504235515,0.00208430290222168,0.00017932008949979607,5,4,10,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10}",-2.5853812689568925e+29,-1.4850779413705824,-0.32526446998310754,-0.004933387059848249,-5.721091171295573,-5.170762537913785e+28,1.034152507582757e+29,25
0.002927732467651367,0.00016423440242580676,0.001926755905151367,6.125392301815913e-05,7,1,2,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.0,-0.25537925645540804,0.10315198529118141,-0.08372973168371756,-11.263209614836605,-2.2998333235369097,4.483226378673257,24
0.002762460708618164,9.613332762788716e-05,0.003864908218383789,0.0038637257271881952,7,1,5,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.0,-0.6591444566421003,-0.32526446998310754,0.21986679154201283,-5.7210911712955435,-1.2971266612757477,2.231896328662797,1
0.0030354022979736327,0.00023925627410221356,0.0028507232666015623,0.0010367116932307183,7,1,10,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 10}",-2.5853812689568925e+29,-1.4850779413705824,-0.32526446998310754,-0.018117840561469034,-5.7210911712955435,-5.170762537913785e+28,1.034152507582757e+29,25
0.0039288043975830075,0.0008363654512621163,0.0020572185516357423,7.87647233190187e-05,7,2,2,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.0,-0.6591444566421003,0.1307942237844062,0.31918734351649447,-8.760041471021829,-1.7938408720726056,3.498641459377904,15
0.003039264678955078,0.00018798506537773835,0.0021269798278808595,0.0001551692441979566,7,2,5,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.0,-0.6591444566421003,-0.32526446998310754,0.21986679154201283,-5.7210911712955435,-1.2971266612757477,2.231896328662797,1
0.0034908771514892576,0.0002466066711544606,0.0022617340087890624,5.603934241381023e-05,7,2,10,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 10}",-2.5853812689568925e+29,-1.4850779413705824,-0.32526446998310754,-0.01811784056146415,-5.721091171295573,-5.170762537913785e+28,1.034152507582757e+29,25
0.003143310546875,0.00015194459255473712,0.002159786224365234,0.0001933116541067706,7,4,2,"{'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 2}",-2.5853812689568925e+29,-1.4850779413705824,-0.32526446998310754,-0.004933387059848249,-5.721091171295573,-5.170762537913785e+28,1.034152507582757e+29,25
0.0040339469909667965,0.0011927705707764189,0.0023840904235839845,0.0002931139615290969,7,4,5,"{'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 5}",-2.5853812689568925e+29,-1.4850779413705824,-0.32526446998310754,-0.004933387059848249,-5.721091171295573,-5.170762537913785e+28,1.034152507582757e+29,25
0.003185749053955078,0.00014438381911041867,0.002845573425292969,0.0010661592455365359,7,4,10,"{'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 10}",-2.5853812689568925e+29,-1.4850779413705824,-0.32526446998310754,-0.004933387059848249,-5.721091171295573,-5.170762537913785e+28,1.034152507582757e+29,25
0.0034840583801269533,0.00038465946684070675,0.002233600616455078,9.832812317432477e-05,10,1,2,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.0,-0.25537925645540804,0.10315198529118141,-0.03898739648706595,-10.958200622691978,-2.229883058068654,4.365722106081441,20
0.0037340164184570313,0.001400012367305989,0.002741384506225586,0.0011828641663391552,10,1,5,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.0,-0.6591444566421003,-0.32526446998310754,0.21986679154201283,-5.7210911712955435,-1.2971266612757477,2.231896328662797,1
0.003109598159790039,0.0002695621060955859,0.002264261245727539,0.00037762107118463807,10,1,10,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",-2.5853812689568925e+29,-1.4850779413705824,-0.32526446998310754,-0.018117840561469034,-5.7210911712955435,-5.170762537913785e+28,1.034152507582757e+29,25
0.0029604434967041016,0.00013903013058305858,0.0020782470703125,7.521634230642948e-05,10,2,2,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.0,-0.6591444566421003,0.1307942237844062,0.31918734351649447,-8.760041471021829,-1.7938408720726056,3.498641459377904,15
0.0030568599700927734,0.00016311738455108808,0.002501392364501953,0.0004967338029990441,10,2,5,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.0,-0.6591444566421003,-0.32526446998310754,0.21986679154201283,-5.7210911712955435,-1.2971266612757477,2.231896328662797,1
0.0033303260803222655,0.0007498035988416825,0.0023952484130859374,0.0006810989574467709,10,2,10,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",-2.5853812689568925e+29,-1.4850779413705824,-0.32526446998310754,-0.01811784056146415,-5.721091171295573,-5.170762537913785e+28,1.034152507582757e+29,25
0.0031061172485351562,0.0003151829772279541,0.002227115631103516,0.000440809283628387,10,4,2,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2}",-2.5853812689568925e+29,-1.4850779413705824,-0.32526446998310754,-0.004933387059848249,-5.721091171295573,-5.170762537913785e+28,1.034152507582757e+29,25
0.003233051300048828,0.0004137057596291444,0.0026056766510009766,0.0004935413164860084,10,4,5,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5}",-2.5853812689568925e+29,-1.4850779413705824,-0.32526446998310754,-0.004933387059848249,-5.721091171295573,-5.170762537913785e+28,1.034152507582757e+29,25
0.002711915969848633,0.0001958897073695621,0.001931905746459961,0.00036374415513749675,10,4,10,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10}",-2.5853812689568925e+29,-1.4850779413705824,-0.32526446998310754,-0.004933387059848249,-5.721091171295573,-5.170762537913785e+28,1.034152507582757e+29,25
0.00324101448059082,0.0003954082652745061,0.0022429943084716795,0.000560267679514118,15,1,2,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.0,-0.25537925645540804,0.10315198529118141,-0.03898739648706595,-10.958200622691978,-2.229883058068654,4.365722106081441,20
0.003455972671508789,0.0014455949745002341,0.0026308536529541016,0.0014349197937283428,15,1,5,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.0,-0.6591444566421003,-0.32526446998310754,0.21986679154201283,-5.7210911712955435,-1.2971266612757477,2.231896328662797,1
0.0029757022857666016,0.0006826543546687703,0.0019314289093017578,0.000366875144252906,15,1,10,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10}",-2.5853812689568925e+29,-1.4850779413705824,-0.32526446998310754,-0.018117840561469034,-5.7210911712955435,-5.170762537913785e+28,1.034152507582757e+29,25
0.002799367904663086,0.0004168036463821277,0.0021671772003173826,0.0005814930980302695,15,2,2,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.0,-0.6591444566421003,0.1307942237844062,0.31918734351649447,-8.760041471021829,-1.7938408720726056,3.498641459377904,15
0.002967643737792969,0.0001811230278015448,0.002292490005493164,0.0007024889984231101,15,2,5,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.0,-0.6591444566421003,-0.32526446998310754,0.21986679154201283,-5.7210911712955435,-1.2971266612757477,2.231896328662797,1
0.003837442398071289,0.0012216038714787352,0.0020865917205810545,0.0003502138096452328,15,2,10,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 10}",-2.5853812689568925e+29,-1.4850779413705824,-0.32526446998310754,-0.01811784056146415,-5.721091171295573,-5.170762537913785e+28,1.034152507582757e+29,25
0.0035829067230224608,0.0010585983313170422,0.0026713848114013673,0.0009952492643424625,15,4,2,"{'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 2}",-2.5853812689568925e+29,-1.4850779413705824,-0.32526446998310754,-0.004933387059848249,-5.721091171295573,-5.170762537913785e+28,1.034152507582757e+29,25
0.003225421905517578,0.0008328285874396574,0.0020081520080566405,0.00034900882019585827,15,4,5,"{'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 5}",-2.5853812689568925e+29,-1.4850779413705824,-0.32526446998310754,-0.004933387059848249,-5.721091171295573,-5.170762537913785e+28,1.034152507582757e+29,25
0.0037416458129882813,0.0016613136790824166,0.002025318145751953,0.0002832430942232745,15,4,10,"{'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 10}",-2.5853812689568925e+29,-1.4850779413705824,-0.32526446998310754,-0.004933387059848249,-5.721091171295573,-5.170762537913785e+28,1.034152507582757e+29,25
0.004265785217285156,0.0015024711950272966,0.003570699691772461,0.0015427442181975208,,1,2,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.0,-0.25537925645540804,0.10315198529118141,-0.03898739648706595,-10.958200622691978,-2.229883058068654,4.365722106081441,20
0.003260898590087891,0.0001709876748181353,0.0021977901458740236,0.00020326832595359757,,1,5,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.0,-0.6591444566421003,-0.32526446998310754,0.21986679154201283,-5.7210911712955435,-1.2971266612757477,2.231896328662797,1
0.0028290748596191406,0.00016746477548460333,0.0019992828369140626,0.00025595913335801316,,1,10,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",-2.5853812689568925e+29,-1.4850779413705824,-0.32526446998310754,-0.018117840561469034,-5.7210911712955435,-5.170762537913785e+28,1.034152507582757e+29,25
0.00338129997253418,0.0006445264200865873,0.0022222042083740235,0.00018308141421228579,,2,2,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.0,-0.6591444566421003,0.1307942237844062,0.31918734351649447,-8.760041471021829,-1.7938408720726056,3.498641459377904,15
0.003205728530883789,0.0002024781851301592,0.0021087646484375,0.00021595624823057743,,2,5,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.0,-0.6591444566421003,-0.32526446998310754,0.21986679154201283,-5.7210911712955435,-1.2971266612757477,2.231896328662797,1
0.003306674957275391,0.0005995368118621027,0.0022124767303466795,0.00042150523286142895,,2,10,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10}",-2.5853812689568925e+29,-1.4850779413705824,-0.32526446998310754,-0.01811784056146415,-5.721091171295573,-5.170762537913785e+28,1.034152507582757e+29,25
0.0031156063079833983,0.00039099400779589927,0.001948070526123047,0.00016012752663999583,,4,2,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2}",-2.5853812689568925e+29,-1.4850779413705824,-0.32526446998310754,-0.004933387059848249,-5.721091171295573,-5.170762537913785e+28,1.034152507582757e+29,25
0.003138017654418945,0.0002405647669127826,0.0021898746490478516,0.0001568480434162447,,4,5,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5}",-2.5853812689568925e+29,-1.4850779413705824,-0.32526446998310754,-0.004933387059848249,-5.721091171295573,-5.170762537913785e+28,1.034152507582757e+29,25
0.0035454750061035155,0.0003657525143718862,0.0023710250854492186,0.0003545801443103466,,4,10,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10}",-2.5853812689568925e+29,-1.4850779413705824,-0.32526446998310754,-0.004933387059848249,-5.721091171295573,-5.170762537913785e+28,1.034152507582757e+29,25
