mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.007196187973022461,0.0003645872402383184,0.0051910400390625,0.0005236241391319833,0.001,{'alpha': 0.001},-5.883692263321571e+23,-1.122596914696584e+22,-2.040746450010675e+21,0.9999998565048894,0.8805654105431133,-1.2032718838582672e+23,2.3405784421799315e+23,1
0.009921836853027343,0.0033140956108065373,0.009876012802124023,0.010051294380570508,0.01,{'alpha': 0.01},-1.9818752008448716e+25,-6.263937087433527e+23,-1.3488016981276249e+23,0.999991216118679,0.8890319554905689,-4.116005177400966e+24,7.854756518301431e+24,2
0.00852203369140625,0.0006911794988692544,0.006937789916992188,0.003484023046905632,0.1,{'alpha': 0.1},-1.4404188317378334e+26,-5.470657527101946e+24,-2.0471013798171573e+24,0.9999377213364561,0.9537550283351078,-3.0311928416140485e+25,5.690011916430722e+25,3
0.008064460754394532,0.0018803267034213755,0.004989480972290039,0.0010182849709416935,1.0,{'alpha': 1.0},-2.581647845426454e+27,-3.4798784095639297e+25,-3.483491074634244e+25,0.9981931737526261,0.6637964163792669,-5.302563080536872e+26,1.0258139463881995e+27,4
0.00845036506652832,0.0009167546078268434,0.0057281494140625,0.0007489775004789397,10.0,{'alpha': 10.0},-3.2644247861426644e+28,-6.247909106130685e+26,-8.809330459242436e+26,0.9492874901668282,-2.0790716517905015,-6.829994363592791e+27,1.291177145180395e+28,5
0.00946502685546875,0.0027585297915407475,0.005951404571533203,0.0009650588017176775,100.0,{'alpha': 100.0},-1.0267751429997031e+29,-3.340997814149188e+27,-6.025538866834917e+27,0.8702438897930174,-1.2836747772069081,-2.2408810196190882e+28,4.019792894119286e+28,6
