mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.006019306182861328,0.00034129572214432793,0.004457902908325195,0.0008822322032728266,7,1,2,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2}",-3.0,-3.0,-8.460065445061682e+26,-1.162687559956661,-2.65640935211978,-1.6920130890123364e+26,3.384026178024673e+26,37
0.0070914745330810545,0.0016163771057733283,0.0048716068267822266,0.0014546553501405682,7,1,5,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 5}",-3.0,-3.0,-8.460065445061682e+26,-1.1679894440759622,-8.585797527628662,-1.6920130890123364e+26,3.384026178024673e+26,37
0.00632023811340332,0.00036356380254822966,0.004719734191894531,0.000606812970578036,7,1,10,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 10}",-3.0,-3.0,-8.460065445061682e+26,-1.190940294819066,-28.87049134741132,-1.6920130890123364e+26,3.384026178024673e+26,37
0.006490468978881836,0.0013150106961879154,0.004551839828491211,0.0006753514111126921,7,2,2,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}",-3.0,-3.0,-3.384026178024673e+26,-1.167989444075928,-8.585797527628662,-6.768052356049346e+25,1.353610471209869e+26,19
0.007206106185913086,0.0007443795601361177,0.0071448802947998045,0.004188774129676166,7,2,5,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}",-3.0,-3.0,-4.230032722530841e+26,-1.167989444075928,-8.585797527628662,-8.460065445061682e+25,1.6920130890123364e+26,24
0.006890678405761718,0.0010609695198609923,0.005584287643432617,0.0013059364157355878,7,2,10,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 10}",-3.0,-3.0,-4.230032722530841e+26,-1.1909402948190322,-28.87049134741132,-8.460065445061682e+25,1.6920130890123364e+26,24
0.006562232971191406,0.000720803379101971,0.004270696640014648,0.00040032081446987345,7,4,2,"{'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 2}",-3.0,-3.0,-1.0575081806327103e+26,-1.1909402948190322,-28.87049134741132,-2.1150163612654204e+25,4.230032722530841e+25,1
0.006202983856201172,0.0005925602892333843,0.00485081672668457,0.000881186945576407,7,4,5,"{'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 5}",-3.0,-3.0,-1.0575081806327103e+26,-1.1909402948190322,-28.87049134741132,-2.1150163612654204e+25,4.230032722530841e+25,1
0.0062411785125732425,0.000816152334823339,0.004987859725952148,0.001363724783265124,7,4,10,"{'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 10}",-3.0,-3.0,-1.0575081806327103e+26,-1.1909402948190322,-28.87049134741132,-2.1150163612654204e+25,4.230032722530841e+25,1
0.0058997154235839845,0.0005254814369040916,0.004958152770996094,0.0019369472543280533,10,1,2,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",-3.0,-3.0,-8.460065445061682e+26,-1.162687559956661,-2.65640935211978,-1.6920130890123364e+26,3.384026178024673e+26,37
0.005987739562988282,0.0006376337833501674,0.004055833816528321,0.0003930578442364433,10,1,5,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",-3.0,-3.0,-8.460065445061682e+26,-1.1679894440759622,-51.91716934094093,-1.6920130890123364e+26,3.384026178024673e+26,37
0.005916690826416016,0.000985769547846231,0.005418920516967773,0.0019657932478983143,10,1,10,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",-3.0,-3.0,-8.460065445061682e+26,-1.190940294819066,-28.87049134741132,-1.6920130890123364e+26,3.384026178024673e+26,37
0.007192420959472656,0.0016463887036015055,0.003960180282592774,0.00036228885439915705,10,2,2,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2}",-3.0,-3.0,-3.384026178024673e+26,-1.167989444075928,-8.585797527628662,-6.768052356049346e+25,1.353610471209869e+26,19
0.007450628280639649,0.0011934513877296688,0.003915596008300781,0.00027456825989019003,10,2,5,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5}",-3.0,-3.0,-4.230032722530841e+26,-1.167989444075928,-8.585797527628662,-8.460065445061682e+25,1.6920130890123364e+26,24
0.007154035568237305,0.0033782620644210457,0.004714298248291016,0.0005200153394944866,10,2,10,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",-3.0,-3.0,-4.230032722530841e+26,-1.1909402948190322,-28.87049134741132,-8.460065445061682e+25,1.6920130890123364e+26,24
0.005641317367553711,0.000176414385977323,0.005189371109008789,0.001889423748322088,10,4,2,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2}",-3.0,-3.0,-1.0575081806327103e+26,-1.1909402948190322,-28.87049134741132,-2.1150163612654204e+25,4.230032722530841e+25,1
0.008469724655151367,0.0020513131613434095,0.004530811309814453,0.0007876557288350626,10,4,5,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5}",-3.0,-3.0,-1.0575081806327103e+26,-1.1909402948190322,-28.87049134741132,-2.1150163612654204e+25,4.230032722530841e+25,1
0.007149457931518555,0.0022229688349988896,0.005647850036621094,0.0020029629055672983,10,4,10,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10}",-3.0,-3.0,-1.0575081806327103e+26,-1.1909402948190322,-28.87049134741132,-2.1150163612654204e+25,4.230032722530841e+25,1
0.006350326538085938,0.0012509541838266866,0.004084062576293945,0.0005018434924684573,15,1,2,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2}",-3.0,-3.0,-8.460065445061682e+26,-1.162687559956661,-2.65640935211978,-1.6920130890123364e+26,3.384026178024673e+26,37
0.006638956069946289,0.001225878275067964,0.003953027725219727,0.0006707421101837704,15,1,5,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5}",-3.0,-3.0,-8.460065445061682e+26,-1.1679894440759622,-51.91716934094093,-1.6920130890123364e+26,3.384026178024673e+26,37
0.0070664405822753905,0.0015648638440163686,0.004592752456665039,0.0008344202383828146,15,1,10,"{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10}",-3.0,-3.0,-8.460065445061682e+26,-1.190940294819066,-28.87049134741132,-1.6920130890123364e+26,3.384026178024673e+26,37
0.006173467636108399,0.0008753999563240438,0.0043662071228027345,0.001169264532833407,15,2,2,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2}",-3.0,-3.0,-3.384026178024673e+26,-1.167989444075928,-8.585797527628662,-6.768052356049346e+25,1.353610471209869e+26,19
0.006661462783813477,0.001605235684639015,0.005080890655517578,0.002038111572194803,15,2,5,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5}",-3.0,-3.0,-4.230032722530841e+26,-1.167989444075928,-8.585797527628662,-8.460065445061682e+25,1.6920130890123364e+26,24
0.0073299407958984375,0.001237555329582442,0.004294300079345703,0.0006381034352216016,15,2,10,"{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 10}",-3.0,-3.0,-4.230032722530841e+26,-1.1909402948190322,-28.87049134741132,-8.460065445061682e+25,1.6920130890123364e+26,24
0.005839157104492188,0.0003717858500328093,0.004925394058227539,0.0008868328638976778,15,4,2,"{'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 2}",-3.0,-3.0,-1.0575081806327103e+26,-1.1909402948190322,-28.87049134741132,-2.1150163612654204e+25,4.230032722530841e+25,1
0.006499624252319336,0.0004970577068653277,0.004795217514038086,0.0015445888541917357,15,4,5,"{'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 5}",-3.0,-3.0,-1.0575081806327103e+26,-1.1909402948190322,-28.87049134741132,-2.1150163612654204e+25,4.230032722530841e+25,1
0.006041240692138672,0.00031954666428651044,0.0053215503692626955,0.001971757722407005,15,4,10,"{'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 10}",-3.0,-3.0,-1.0575081806327103e+26,-1.1909402948190322,-28.87049134741132,-2.1150163612654204e+25,4.230032722530841e+25,1
0.007190990447998047,0.0013154062152707549,0.004526853561401367,0.0004494162010488867,,1,2,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",-3.0,-3.0,-8.460065445061682e+26,-1.162687559956661,-2.65640935211978,-1.6920130890123364e+26,3.384026178024673e+26,37
0.006081390380859375,0.0006087035490447358,0.0039997100830078125,0.00026060932775571804,,1,5,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5}",-3.0,-3.0,-8.460065445061682e+26,-1.1679894440759622,-51.91716934094093,-1.6920130890123364e+26,3.384026178024673e+26,37
0.008666038513183594,0.0034008444422728994,0.0043567180633544925,0.0003732004516079849,,1,10,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",-3.0,-3.0,-8.460065445061682e+26,-1.190940294819066,-28.87049134741132,-1.6920130890123364e+26,3.384026178024673e+26,37
0.006362342834472656,0.0004149434813628439,0.004068994522094726,0.00022827159473918856,,2,2,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2}",-3.0,-3.0,-3.384026178024673e+26,-1.167989444075928,-8.585797527628662,-6.768052356049346e+25,1.353610471209869e+26,19
0.0064852237701416016,0.000526067599014234,0.004357528686523437,0.00023617823870390736,,2,5,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5}",-3.0,-3.0,-4.230032722530841e+26,-1.167989444075928,-8.585797527628662,-8.460065445061682e+25,1.6920130890123364e+26,24
0.00656285285949707,0.0005307692935648408,0.004469823837280273,0.0004339377274581998,,2,10,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10}",-3.0,-3.0,-4.230032722530841e+26,-1.1909402948190322,-28.87049134741132,-8.460065445061682e+25,1.6920130890123364e+26,24
0.006250238418579102,0.0004741288664373559,0.0042479515075683595,0.000480091135943241,,4,2,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2}",-3.0,-3.0,-1.0575081806327103e+26,-1.1909402948190322,-28.87049134741132,-2.1150163612654204e+25,4.230032722530841e+25,1
0.006340837478637696,0.0005001519153385504,0.0038800716400146486,0.00021524211711738484,,4,5,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5}",-3.0,-3.0,-1.0575081806327103e+26,-1.1909402948190322,-28.87049134741132,-2.1150163612654204e+25,4.230032722530841e+25,1
0.006629657745361328,0.0008303488765781537,0.0043105602264404295,0.0004034975464763256,,4,10,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10}",-3.0,-3.0,-1.0575081806327103e+26,-1.1909402948190322,-28.87049134741132,-2.1150163612654204e+25,4.230032722530841e+25,1
